train/ent_coef,train/actor_loss,train/ent_coef_loss,train/learning_rate,train/n_updates,train/critic_loss
0.1944892555475235,1.8128039836883545,-0.1827111393213272,0.0003,206000,0.032088831067085266
0.195677250623703,1.822007417678833,0.00832175463438034,0.0003,207000,0.029734404757618904
0.19501034915447235,1.8826446533203125,-0.1404436230659485,0.0003,208000,0.0772567018866539
0.1960829347372055,1.9199607372283936,-0.3418477773666382,0.0003,209000,0.026710253208875656
0.1953195482492447,1.860628604888916,0.3433155119419098,0.0003,210000,0.028712080791592598
0.1973414272069931,1.8441529273986816,0.15161654353141785,0.0003,211000,0.025164570659399033
0.19670258462429047,1.9455671310424805,0.08418835699558258,0.0003,212000,0.021529901772737503
0.19655172526836395,1.832254409790039,0.28190645575523376,0.0003,213000,0.028015661984682083
0.19751930236816406,1.8984347581863403,-0.3012431859970093,0.0003,214000,0.02989610843360424
0.1976706087589264,1.8922414779663086,0.0646769106388092,0.0003,215000,0.02070019207894802
0.19771915674209595,1.9510481357574463,-0.057998426258563995,0.0003,216000,0.02849511057138443
0.1969856321811676,1.9583159685134888,-0.0031045526266098022,0.0003,217000,0.024785881862044334
0.19702261686325073,1.7821295261383057,0.34620851278305054,0.0003,218000,0.0232897587120533
0.1969846785068512,1.8753750324249268,-0.10679701715707779,0.0003,219000,0.018142329528927803
0.19725647568702698,1.8411650657653809,0.3019515872001648,0.0003,220000,0.02981802448630333
0.198256254196167,2.005368709564209,-0.2120538055896759,0.0003,221000,0.02535909041762352
0.1981123685836792,1.913055658340454,0.1643480360507965,0.0003,222000,0.015929339453577995
0.1987149566411972,1.9987696409225464,-0.44843509793281555,0.0003,223000,0.020170696079730988
0.19809205830097198,1.7148220539093018,0.5692640542984009,0.0003,224000,0.022547895088791847
0.19784151017665863,1.7617127895355225,0.2426217794418335,0.0003,225000,0.02503310702741146
0.19842983782291412,1.9900641441345215,-0.07740377634763718,0.0003,226000,0.03005211055278778
0.19908878207206726,1.8875731229782104,0.0985650047659874,0.0003,227000,0.021695975214242935
0.19862161576747894,1.9401893615722656,-0.29010698199272156,0.0003,228000,0.025391295552253723
0.19942216575145721,1.936178207397461,0.24174682796001434,0.0003,229000,0.016727330163121223
0.19856864213943481,1.9806897640228271,0.28429746627807617,0.0003,230000,0.016657765954732895
0.1991763710975647,1.9226409196853638,0.07849052548408508,0.0003,231000,0.024220289662480354
0.19955523312091827,1.9532246589660645,-0.007923215627670288,0.0003,232000,0.02106444351375103
0.19945532083511353,1.9132276773452759,-0.23587486147880554,0.0003,233000,0.015887998044490814
0.19921134412288666,1.9076319932937622,-0.21795174479484558,0.0003,234000,0.017693784087896347
0.20046086609363556,1.836223840713501,0.254393994808197,0.0003,235000,0.0231943279504776
